Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Thita,Reduction Factor [%],Bio Reduction Factor [%],120,EF [g/km] or ECF [MJ/km]
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,VOC,,"0,06",1,11,85,0,"0,086","11,742","73,41","0,002","0,269","1,5",0,"0,0%","0,0%",85,"0,5723"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"-0,06",0,11,86,"0,002","-0,095","6,474","33,24","0,008","0,078","4,71",0,"0,0%","0,0%",86,"0,2329"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"-0,06","0,5",11,86,"0,002","-0,083","6,892","29,41","0,006","0,151","4,08",0,"0,0%","0,0%",86,"0,2056"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"-0,06",1,11,86,0,"0,303","16,21","-33,84","0,025","0,82","-0,38",0,"0,0%","0,0%",86,"0,16"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"-0,04",0,11,86,0,"0,072","10,092","-31,06","0,024","0,411","0,49",0,"0,0%","0,0%",86,"0,0707"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"-0,04","0,5",11,86,"0,002","-0,16","12,152","21,83","0,013","0,344","7,18",0,"0,0%","0,0%",86,"0,0819"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"-0,04",1,11,86,"0,002","-0,175","12,597","21,74","0,013","0,319","7,83",0,"0,0%","0,0%",86,"0,0827"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"-0,02",0,11,85,"0,001","0,076","2,876","42,81","0,001","0,24","1,09",0,"0,0%","0,0%",85,"0,6476"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"-0,02","0,5",11,75,"0,002","0,529","3,952","35,87","0,003","0,754","-2,78",0,"0,0%","0,0%",75,"0,8447"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"-0,02",1,11,62,"0,001","0,097","9,39","32,03","-0,002","0,419","0,96",0,"0,0%","0,0%",62,"1,1861"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,0,0,11,86,0,"0,017","4,683","33,33",0,"0,293","1,86",0,"0,0%","0,0%",86,"0,2773"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,0,"0,5",11,86,0,"0,019","4,992","32,33",0,"0,29","1,88",0,"0,0%","0,0%",86,"0,3125"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,0,1,11,86,"0,002","1,08","16,831","-74,02","0,032","1,535","-7,96",0,"0,0%","0,0%",86,"0,3407"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"0,02",0,11,72,"0,004","0,646","4,191","52,84","0,003","0,964","-3,83",0,"0,0%","0,0%",72,"0,8755"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"0,02","0,5",11,58,"0,033","-0,697","7,393","25,32","0,027","-0,556","5,17",0,"0,0%","0,0%",58,"1,2295"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"0,02",1,11,40,"0,019","-1,56","38,825","-31,14","0,003","-0,251","9,49",0,"0,0%","0,0%",40,"1,2727"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"0,04",0,11,86,0,"0,203","18,848","-53,88","0,038","0,832","0,1",0,"0,0%","0,0%",86,"0,095"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"0,04","0,5",11,86,0,"0,107","12,986","-40,68","0,025","0,482","0,82",0,"0,0%","0,0%",86,"0,0896"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"0,04",1,11,86,"0,001","0,125","21,793","-4,59","0,057","0,167","11,35",0,"0,0%","0,0%",86,"0,0965"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"0,06",0,11,86,0,"0,019","3,604","25,43","-0,001","0,215","1,23",0,"0,0%","0,0%",86,"0,4021"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"0,06","0,5",11,86,"0,005","1,007","12,92","41,01","0,018","1,604","-5,31",0,"0,0%","0,0%",86,"0,5023"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,PM Exhaust,,"0,06",1,11,85,"0,006","0,979","10,673","37,11","0,014","1,347","-4,41",0,"0,0%","0,0%",85,"0,6284"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"-0,06",0,11,86,0,"0,024","5,204","33,62",0,"0,027","0,17",0,"0,0%","0,0%",86,"3,9104"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"-0,06","0,5",11,86,0,"0,868","39,913","-35,04","0,003","0,169","0,26",0,"0,0%","0,0%",86,"2,9494"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"-0,06",1,11,86,0,"-0,057","7,784","-67,12",0,"0,035","-0,28",0,"0,0%","0,0%",86,"0,2949"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"-0,04",0,11,86,0,"-0,087","6,212","28,59",0,"0,024","0,36",0,"0,0%","0,0%",86,"0,3763"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"-0,04","0,5",11,86,0,"-0,096","6,804","28,4",0,"0,026","0,41",0,"0,0%","0,0%",86,"0,3677"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"-0,04",1,11,86,0,"-0,102","7,279","27,82",0,"0,027","0,45",0,"0,0%","0,0%",86,"0,3764"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"-0,02",0,11,85,"0,023","2,532","53,37","-29,48","0,001","0,237","-0,02",0,"0,0%","0,0%",85,"16,6767"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"-0,02","0,5",11,75,"0,007","0,667","8,385","24,26",0,"0,037","0,11",0,"0,0%","0,0%",75,"20,2781"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"-0,02",1,11,62,"0,052","6,233","22,847","5,46","0,003","0,258","-0,49",0,"0,0%","0,0%",62,"24,112"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,0,0,11,86,0,"0,079","8,116","38,48",0,"0,028","0,26",0,"0,0%","0,0%",86,"7,649"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,0,"0,5",11,86,0,"0,046","4,753","19,21",0,"0,014","0,15",0,"0,0%","0,0%",86,"8,1042"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,0,1,11,86,"-0,001","0,089","13,733","49,86",0,"0,034","0,44",0,"0,0%","0,0%",86,"8,5656"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"0,02",0,11,72,"0,003","0,358","5,224","33,63",0,"0,02","0,13",0,"0,0%","0,0%",72,"20,9746"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"0,02","0,5",11,58,"0,014","1,312","9,433","-19,75",0,"0,06","-0,1",0,"0,0%","0,0%",58,"27,5666"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"0,02",1,11,40,"0,011","2,454","37,282","6,37","0,001","0,078","0,53",0,"0,0%","0,0%",40,"29,8813"
Buses,Biodiesel,Urban Biodiesel Buses,Conventional,,FC,,"0,04",0,11,86,0,"-0,057","5,511","29,67",0,"0,022","0,26",0,"0,0%","0,0%",86,"0,9721"
